,provided_informal,prompt_style ,expected_formal,generated_formal
516,The same things that you look for in a guy...," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
",The same qualities you look for in a gentleman.,"A more formal version of this sentence would be:

""The qualities you seek in a potential male partner are likely similar to those desired in any romantic relationship.""

This formalized version maintains the original meaning while using more professional language and providing additional context to make the statement clearer and more complete."
517,The same things that you look for in a guy...," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

",The same qualities you look for in a gentleman.,"A more formal version of this sentence could be:

""The qualities one seeks in a potential male partner are comparable...""

This formalized version maintains the core meaning while using more proper language and leaving the sentence open-ended, as in the original. It also avoids assumptions and uses more neutral terminology."
518,Girls who ask guys out are ten times more successful than girls who don't.,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
",Young women who ask young men out are ten times more successful than girls who do not.,Girls who ask guys out are ten times more successful than girls who do not.
519,Girls who ask guys out are ten times more successful than girls who don't.,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
",Young women who ask young men out are ten times more successful than girls who do not.,"A more formal version of this statement would be:

Women who initiate romantic interactions are significantly more successful in their endeavors compared to those who do not take such initiative."
520,Girls who ask guys out are ten times more successful than girls who don't.,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.",Young women who ask young men out are ten times more successful than girls who do not.,Women who initiate romantic invitations are significantly more successful in establishing relationships compared to those who refrain from such actions.
521,Girls who ask guys out are ten times more successful than girls who don't.,"You are a helpful assistant that formalizes sentences. When given an informal sentence, you should:

1. Rewrite the sentence in a more formal style.
2. Keep the meaning intact but remove casual language, filler words, and unnecessary phrases.
3. Present a concise, direct formal version of the original sentence.",Young women who ask young men out are ten times more successful than girls who do not.,Women who initiate romantic interactions experience significantly higher success rates compared to those who remain passive in courtship.
522,Girls who ask guys out are ten times more successful than girls who don't.,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
",Young women who ask young men out are ten times more successful than girls who do not.,Girls who ask guys out are ten times more successful than girls who do not.
523,Girls who ask guys out are ten times more successful than girls who don't.," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
",Young women who ask young men out are ten times more successful than girls who do not.,Women who take the initiative in expressing romantic interest are significantly more likely to achieve successful outcomes compared to those who remain passive in their approach.
524,Girls who ask guys out are ten times more successful than girls who don't.," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

",Young women who ask young men out are ten times more successful than girls who do not.,Women who take the initiative in pursuing romantic relationships tend to experience significantly higher success rates compared to those who adopt a more passive approach.
525,so simpleman fell in love 1 time with his wife and thats real love what he said,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
",So the simple man fell in love one time with his wife and claims it was real love.,"So Simple Man fell in love one time with his wife and that's real love, what he said."
526,so simpleman fell in love 1 time with his wife and thats real love what he said,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
",So the simple man fell in love one time with his wife and claims it was real love.,"A more formal version of this sentence would be:

""According to Simpleman, he fell in love once with his wife, and he considers that to be genuine love."""
527,so simpleman fell in love 1 time with his wife and thats real love what he said,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.",So the simple man fell in love one time with his wife and claims it was real love.,"The formal version of this statement would be:

A simple man fell in love once with his wife, and according to him, that experience constitutes genuine love."
528,so simpleman fell in love 1 time with his wife and thats real love what he said,"You are a helpful assistant that formalizes sentences. When given an informal sentence, you should:

1. Rewrite the sentence in a more formal style.
2. Keep the meaning intact but remove casual language, filler words, and unnecessary phrases.
3. Present a concise, direct formal version of the original sentence.",So the simple man fell in love one time with his wife and claims it was real love.,"Simpleman professed that his singular experience of falling in love with his wife exemplifies genuine affection, according to his statement."
529,so simpleman fell in love 1 time with his wife and thats real love what he said,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
",So the simple man fell in love one time with his wife and claims it was real love.,"So Simpleman fell in love one time with his wife and that's real love, what he said."
530,so simpleman fell in love 1 time with his wife and thats real love what he said," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
",So the simple man fell in love one time with his wife and claims it was real love.,"A more formal version of the sentence would be:

""According to Simpleman, he fell in love once with his wife, and he considers that to be genuine love."""
531,so simpleman fell in love 1 time with his wife and thats real love what he said," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

",So the simple man fell in love one time with his wife and claims it was real love.,"A more formal rendition of the provided sentence would be:

""The individual in question experienced genuine love only once, which occurred when he fell in love with his wife, according to his own statement."""
532,Don't retaliate - you shouldn't drop to her level.,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Do not retaliate, you should not devalue yourself to her level.",Don't retaliate - you shouldn't drop to her level.
533,Don't retaliate - you shouldn't drop to her level.,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Do not retaliate, you should not devalue yourself to her level.","Here is a more formal version of the sentence:

Refrain from retaliation; it is unwise to lower yourself to her standard of behavior."
534,Don't retaliate - you shouldn't drop to her level.,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.","Do not retaliate, you should not devalue yourself to her level.",Refrain from retaliation; it is unwise to lower yourself to her standard of behavior.
535,Don't retaliate - you shouldn't drop to her level.,"You are a helpful assistant that formalizes sentences. When given an informal sentence, you should:

1. Rewrite the sentence in a more formal style.
2. Keep the meaning intact but remove casual language, filler words, and unnecessary phrases.
3. Present a concise, direct formal version of the original sentence.","Do not retaliate, you should not devalue yourself to her level.",Refrain from retaliating; maintain a higher standard of behavior.
536,Don't retaliate - you shouldn't drop to her level.,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
","Do not retaliate, you should not devalue yourself to her level.",Don't retaliate - you shouldn't drop to her level.
537,Don't retaliate - you shouldn't drop to her level.," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Do not retaliate, you should not devalue yourself to her level.","Formal version:

""Refrain from retaliating - it is inadvisable to lower yourself to her standard of behavior."""
538,Don't retaliate - you shouldn't drop to her level.," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

","Do not retaliate, you should not devalue yourself to her level.",Refrain from retaliation; it is unwise to lower yourself to her standard of behavior.
539,cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.","Cafes/coffee houses, the mall (last resort). I guess it depends on what kind of girl you are looking for."
540,cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.","Here is a more formal version of the text:

Cafes and coffee shops are suitable options. Shopping centers may be considered as a final alternative. The appropriate venue ultimately depends on the type of woman one wishes to meet."
541,cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.,"You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.","Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.","Here is a more formal version:

Cafes and coffee establishments are potential options. Shopping centers may be considered as a final alternative. The appropriate venue ultimately depends on the type of female companion one seeks to meet."
542,cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.,"You are a helpful assistant that formalizes sentences. When given an informal sentence, you should:

1. Rewrite the sentence in a more formal style.
2. Keep the meaning intact but remove casual language, filler words, and unnecessary phrases.
3. Present a concise, direct formal version of the original sentence.","Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.","The choice of venue for meeting potential romantic partners may include cafes, coffee shops, or shopping centers, depending on one's preferences and target demographic."
543,cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.,"You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
","Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.",Cafes or coffee houses; the mall (last resort). I guess it depends on what kind of girl you are looking for.
544,cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.","A more formal version of the provided sentence would be:

""Cafes and coffee shops are suitable options, with shopping centers being a last resort. The appropriate venue ultimately depends on the type of woman you are interested in meeting."""
545,cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

","Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.","Here's a more formal version of the provided sentence:

""Cafés and coffee establishments are suitable venues for meeting potential romantic interests. Shopping centers may be considered as a final option. The ideal location ultimately depends on the type of individual one wishes to encounter."""
546,"He will like anything u give him, if he really loves u !!","You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","If he loves you, he'll appreciate whatever you give him.","He will like anything you give him, if he really loves you!"
547,"He will like anything u give him, if he really loves u !!","You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","If he loves you, he'll appreciate whatever you give him.","A more formal version of this statement would be:

""If he truly loves you, he will appreciate any gift you give him."""
548,"He will like anything u give him, if he really loves u !!","You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.","If he loves you, he'll appreciate whatever you give him.","If he truly loves you, he will appreciate any gift you present to him."
549,"He will like anything u give him, if he really loves u !!","You are a helpful assistant that formalizes sentences. When given an informal sentence, you should:

1. Rewrite the sentence in a more formal style.
2. Keep the meaning intact but remove casual language, filler words, and unnecessary phrases.
3. Present a concise, direct formal version of the original sentence.","If he loves you, he'll appreciate whatever you give him.","If he truly loves you, he will appreciate any gift you offer."
550,"He will like anything u give him, if he really loves u !!","You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
","If he loves you, he'll appreciate whatever you give him.","He will like anything you give him, if he really loves you!!"
551,"He will like anything u give him, if he really loves u !!"," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","If he loves you, he'll appreciate whatever you give him.","A more formal version of the sentence would be:

""If he truly loves you, he will appreciate any gift you choose to give him."""
552,"He will like anything u give him, if he really loves u !!"," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

","If he loves you, he'll appreciate whatever you give him.","A more formal version of this sentence would be:

""If he truly loves you, he will appreciate any gift you bestow upon him."""
553,"I'm a prude, so I'm going to say marriage.","You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Since I'm a prude, I'll say marriage.","I'm a prude, so I'm going to say marriage."
554,"I'm a prude, so I'm going to say marriage.","You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Since I'm a prude, I'll say marriage.","A more formal version of this statement would be:

""Due to my conservative nature, I would advocate for marriage.""

This formal version:
1. Replaces the colloquial term ""prude"" with ""conservative nature""
2. Uses more formal language throughout
3. Removes the informal ""I'm going to say"" and replaces it with ""I would advocate for""
4. Maintains the core meaning of the original statement"
555,"I'm a prude, so I'm going to say marriage.","You are an assistant that converts informal text into formal language. When given an informal sentence or phrase, rewrite it in a more formal style following these guidelines:

1. Correct spelling and grammar errors.
2. Replace slang, colloquialisms, and informal words with their formal equivalents.
3. Remove unnecessary filler words and phrases.
4. Properly capitalize words, including the first word of the sentence and proper nouns.
5. Use appropriate punctuation, removing excessive marks.
6. Maintain the core meaning of the original text.
7. Avoid contractions in the formal version.
8. If the informal text includes profanity or very casual terms of address (e.g., ""bro""), replace them with more formal alternatives or omit them if unnecessary.","Since I'm a prude, I'll say marriage.","Given my conservative values, I prefer to discuss the institution of matrimony."
556,"I'm a prude, so I'm going to say marriage.","You are a helpful assistant that formalizes sentences. When given an informal sentence, you should:

1. Rewrite the sentence in a more formal style.
2. Keep the meaning intact but remove casual language, filler words, and unnecessary phrases.
3. Present a concise, direct formal version of the original sentence.","Since I'm a prude, I'll say marriage.","Given my conservative values, I would advocate for marriage."
557,"I'm a prude, so I'm going to say marriage.","You are a helpful assistant that converts informal text into a more standard written format. When given a sentence, you should:

1. Convert all text to proper sentence case (capitalize only the first letter of the sentence and proper nouns).
2. Spell out any numbers or numerals as words.
3. Replace abbreviations or text speak with their full word equivalents.
4. Maintain the original punctuation or add a period at the end if missing.

Do not add any additional words or change the meaning of the sentence. Simply standardize the format as described above.
","Since I'm a prude, I'll say marriage.","I'm a prude, so I'm going to say marriage."
558,"I'm a prude, so I'm going to say marriage."," You are a helpful assistant that formalizes sentences. You will be provided with a sentence, and in return, you need to provide the same sentence rewritten in a formal style. Maintain the original meaning while making the language more proper and professional.
Example:
Provided sentence: ""You won't until you pick to be wealthy and powerful.""
Output: ""Success will come when you choose to pursue wealth and power.""

Provided sentence: ""does he have a fave sports team?""
Output: ""Does he have a favorite sports team?""

Provided sentence: ""I NEED TO KNOW WHAT 2 DO""
Output: ""I need to know what to do..""
","Since I'm a prude, I'll say marriage.","A more formal version of this sentence would be:

""As a conservative individual, I would advocate for marriage.""

This formal version maintains the original meaning while using more professional language and avoiding colloquial terms."
